Index,HasCreditCard,IsMale,CreditScore,Tenure,IsFromFrance,Balance,Salary,IsFromGermany,IsFromSpain,NumOfProducts,HasAnyDeposit,IsActiveMember,AgeGroup,Age,Churned
1310,0,1,591,8,0,124857.69,50485.7,0,1,2,1,0,27,30,0
5802,0,0,584,1,0,0.0,152567.75,0,1,1,0,1,47,50,1
4344,1,1,549,5,0,92877.33,2619.64,1,0,1,1,0,52,54,1
4309,1,0,641,7,1,0.0,126996.67,0,0,1,0,0,37,40,0
7383,1,1,647,6,0,149594.02,102325.19,0,1,2,1,0,27,28,0
5622,0,0,569,4,1,0.0,134394.78,0,0,2,0,0,42,44,0
5714,0,1,537,10,1,0.0,25482.62,0,0,2,0,1,42,47,0
761,1,0,600,5,1,134022.06,194764.83,0,0,1,1,0,42,43,0
1874,1,0,659,1,0,104502.11,20652.69,1,0,1,1,0,37,39,0
347,1,0,630,9,0,106937.05,138275.01,1,0,2,1,0,32,34,0
1815,1,1,579,2,0,90547.48,18800.13,1,0,2,1,1,27,31,0
1342,1,0,794,7,1,176845.41,166526.26,0,0,3,1,0,37,41,1
2350,1,0,719,5,0,137227.04,149097.38,1,0,3,1,0,37,42,1
8676,1,1,714,7,1,126113.28,112777.38,0,0,1,1,0,52,54,0
2606,1,0,635,5,0,98683.47,15733.19,0,1,2,1,0,32,34,0
2408,1,0,708,0,0,118994.84,181499.77,1,0,1,1,0,42,43,1
3146,0,0,482,2,0,69329.47,102640.52,1,0,1,1,0,47,48,1
6650,1,1,605,7,0,142643.54,189310.27,0,1,1,1,0,42,47,0
3,1,0,502,8,1,159660.8,113931.57,0,0,3,1,0,37,42,1
1708,1,0,707,5,1,0.0,41052.82,0,0,2,0,0,37,40,0
8414,0,1,749,7,0,0.0,80134.65,0,1,2,0,0,32,36,0
4851,1,1,516,9,1,0.0,142680.64,0,0,1,0,0,22,27,1
1636,1,0,516,7,1,127305.5,120037.36,0,0,1,1,1,32,33,0
2594,0,1,692,7,0,150926.99,119817.19,1,0,2,1,0,52,53,0
2330,1,1,850,3,1,162442.35,183566.78,0,0,1,1,0,32,35,0
9078,1,0,730,8,1,148749.29,91830.75,0,0,2,1,0,32,36,0
4709,0,1,530,6,0,0.0,55893.37,0,1,2,0,0,42,44,0
9892,1,1,680,10,1,0.0,187008.45,0,0,2,0,0,47,49,0
5552,1,0,583,10,0,72835.56,96792.15,1,0,2,1,0,22,26,0
4402,1,0,845,2,0,112803.92,179631.85,0,1,1,1,0,37,38,0
5824,1,0,751,7,0,148074.79,146411.41,1,0,1,1,0,47,51,1
7365,1,0,671,5,1,164757.56,110748.88,0,0,1,1,0,32,34,0
7420,0,0,748,3,0,103499.09,38153.19,1,0,2,1,0,37,40,0
3694,1,0,742,4,1,0.0,13161.66,0,0,1,0,1,57,60,1
1839,0,1,350,0,0,109733.2,123602.11,1,0,2,1,0,37,39,1
7052,1,1,643,1,0,0.0,145764.4,0,1,2,0,1,42,43,0
8687,1,0,606,8,1,0.0,169741.96,0,0,2,0,1,67,71,0
1482,1,1,592,8,0,0.0,180426.2,0,1,2,0,0,37,38,0
9166,1,0,663,2,0,141726.88,58257.23,1,0,1,1,1,42,46,0
2299,1,1,607,2,0,164523.5,35786.76,1,0,2,1,1,57,61,0
5428,1,1,599,3,0,128960.21,40318.33,1,0,2,1,1,32,36,0
8187,1,0,606,3,1,0.0,50560.45,0,0,2,0,0,37,39,1
5506,1,0,534,7,1,0.0,80619.17,0,0,2,0,1,52,53,0
5564,1,1,610,5,0,91897.8,54394.28,0,1,1,1,0,42,46,0
6807,1,1,478,1,1,92474.05,178626.07,0,0,1,1,0,32,35,0
8245,1,0,528,0,0,68138.37,170309.19,0,1,1,1,1,27,32,0
2095,0,1,531,1,0,0.0,99503.19,0,1,2,0,0,67,70,0
3059,1,0,680,8,0,0.0,65708.5,0,1,2,0,1,57,58,0
933,1,0,708,8,0,192390.52,823.36,1,0,2,1,0,37,42,0
343,1,0,545,5,0,0.0,38970.14,0,1,2,0,1,42,47,0
4070,0,0,646,3,1,131283.11,130500.65,0,0,1,1,0,32,34,0
3189,1,0,801,4,1,75170.54,37898.5,0,0,1,1,1,27,32,0
8975,1,0,706,1,0,0.0,31962.77,0,1,2,0,0,42,43,0
8378,1,1,802,4,0,0.0,81908.09,0,1,2,0,1,37,40,0
2205,1,1,509,3,1,0.0,15360.91,0,0,2,0,0,27,31,0
4894,1,1,764,5,0,0.0,65868.28,0,1,2,0,0,27,29,0
7083,1,1,733,5,1,0.0,109127.54,0,0,2,0,1,32,36,0
9030,1,1,594,1,0,132694.73,167689.56,1,0,1,1,0,18,18,0
844,1,0,773,5,0,0.0,28266.9,0,1,1,0,0,37,41,1
6408,1,1,806,8,0,168078.83,85028.36,1,0,1,1,0,27,30,1
4968,1,1,621,8,0,174126.75,172490.78,1,0,3,1,0,37,40,1
4327,1,1,714,3,0,0.0,129130.09,0,1,3,0,1,22,27,0
3856,1,1,708,3,0,151691.44,172810.51,1,0,2,1,1,27,32,0
812,0,1,681,7,0,134714.7,190419.81,0,1,2,1,1,62,65,0
125,0,0,625,3,1,0.0,183646.41,0,0,1,0,0,27,28,0
9360,1,1,645,9,0,140121.17,11302.7,1,0,1,1,0,42,43,1
7106,0,1,576,5,0,133618.01,135244.87,0,1,1,1,0,42,45,0
6988,0,1,532,5,1,76705.87,13889.73,0,0,2,1,1,57,60,0
5481,0,0,765,8,0,136729.51,47058.21,1,0,2,1,0,32,34,0
5762,1,0,710,3,1,0.0,112289.06,0,0,2,0,1,27,31,0
6199,1,1,573,0,0,134644.19,70381.49,1,0,1,1,1,27,31,0
5913,0,0,658,6,1,102895.1,155665.76,0,0,1,1,0,37,38,0
3918,1,0,685,6,1,94238.75,50664.07,0,0,2,1,1,47,50,1
5893,1,1,588,3,0,104356.38,94498.82,1,0,1,1,0,32,35,0
849,1,1,611,1,0,122874.74,149648.45,0,1,1,1,1,47,51,0
1611,1,0,588,0,1,0.0,140586.08,0,0,2,0,1,22,24,0
5399,1,1,831,3,0,111100.98,28144.07,1,0,1,1,1,42,44,1
2511,1,0,625,2,1,79468.96,84606.03,0,0,1,1,1,47,52,0
9836,1,1,838,2,1,0.0,8222.96,0,0,2,0,0,27,31,0
8476,1,1,633,2,0,128137.42,147635.33,1,0,2,1,0,57,58,1
8080,0,1,643,6,1,0.0,142454.77,0,0,2,0,0,32,37,0
9052,1,0,671,6,0,105864.6,145567.34,1,0,2,1,0,27,31,0
7643,1,1,811,1,1,101514.89,121765.0,0,0,1,1,1,37,40,0
641,1,1,752,5,0,116060.08,156618.38,0,1,1,1,0,47,48,1
6345,1,1,850,3,1,0.0,128892.36,0,0,2,0,0,37,41,0
8016,1,0,638,1,0,105249.76,23491.09,1,0,2,1,1,22,26,0
3680,1,1,650,7,0,160599.06,28391.52,0,1,2,1,1,22,25,0
5728,0,1,535,8,0,127475.24,60775.76,1,0,1,1,0,37,38,1
8874,0,1,610,0,1,103108.17,125646.82,0,0,1,1,0,32,34,0
2984,1,1,523,8,0,138782.76,186118.93,1,0,1,1,1,32,35,0
2042,1,0,840,1,1,94968.97,84487.62,0,0,1,1,0,37,39,0
2907,1,1,802,6,0,0.0,47322.05,0,1,2,0,0,37,41,0
1278,1,1,743,7,1,77002.2,80428.42,0,0,2,1,1,37,42,0
231,0,1,673,1,1,0.0,111981.19,0,0,2,0,1,67,72,0
3300,1,1,825,9,1,0.0,31933.06,0,0,2,0,1,32,34,0
3866,1,1,623,6,1,0.0,66119.07,0,0,2,0,1,37,40,0
6568,0,0,662,1,0,187997.15,111442.71,0,1,1,1,0,52,54,1
4980,1,0,616,4,0,122793.96,62002.04,1,0,1,1,1,42,45,0
1055,1,0,602,7,0,141604.76,30379.6,0,1,1,1,0,18,22,0
66,1,0,751,6,0,169831.46,27758.36,1,0,2,1,1,32,36,0
8632,0,1,632,2,0,72549.0,182728.8,1,0,2,1,1,27,30,0
3137,1,1,607,0,1,0.0,81140.09,0,0,2,0,1,42,44,0
5713,1,1,660,9,0,113948.58,188891.96,1,0,1,1,0,32,35,1
2432,1,1,540,4,1,0.0,186233.26,0,0,3,0,1,18,22,1
8896,1,0,699,8,1,122038.34,102085.35,0,0,1,1,0,37,40,0
1769,0,1,760,1,0,141038.57,16287.38,0,1,2,1,0,27,28,0
9663,1,1,748,3,0,0.0,123998.52,0,1,2,0,1,37,39,0
7075,1,1,682,5,0,72373.62,36895.99,1,0,2,1,0,32,36,0
7259,0,0,600,8,0,118723.11,6209.51,1,0,1,1,0,57,58,1
6511,1,1,619,8,0,62400.48,132498.39,0,1,1,1,1,42,46,1
8575,1,0,717,4,1,0.0,170528.63,0,0,2,0,1,57,59,0
6212,0,0,502,7,0,117304.29,196278.32,1,0,1,1,0,37,40,0
4638,1,0,758,3,1,141581.08,156249.06,0,0,1,1,0,27,30,0
1549,1,1,668,8,0,0.0,135112.09,0,1,2,0,1,22,25,0
61,0,1,742,5,0,136857.0,84509.57,1,0,1,1,0,32,35,0
9152,1,1,614,1,1,0.0,192440.54,0,0,2,0,0,47,49,0
118,1,0,506,1,1,0.0,31766.3,0,0,2,0,0,37,41,0
900,1,1,657,2,0,171770.55,22745.5,1,0,1,1,0,22,25,0
3337,1,1,690,10,0,0.0,55902.93,0,1,2,0,0,32,36,0
8921,1,0,570,3,1,0.0,92118.75,0,0,2,0,0,32,36,0
5251,0,0,462,9,0,69881.09,64421.02,1,0,2,1,1,22,24,0
7044,0,1,595,2,0,87967.42,156309.52,1,0,2,1,1,32,34,0
8052,1,0,605,1,0,74129.18,62199.78,1,0,2,1,1,52,56,1
2061,1,1,737,6,0,146282.79,198516.2,0,1,2,1,0,37,38,0
5852,0,1,576,3,0,0.0,190112.05,0,1,2,0,1,32,33,0
7549,0,0,584,9,0,137727.34,121102.9,1,0,2,1,1,57,62,0
6432,0,1,540,1,0,0.0,108419.41,0,1,1,0,1,37,39,0
3311,1,1,506,3,0,0.0,12016.79,0,1,2,0,0,47,50,0
493,0,0,639,4,1,81550.94,118974.77,0,0,2,1,1,37,38,0
9932,1,0,850,6,1,101266.51,33501.98,0,0,1,1,0,32,34,0
1975,1,0,694,4,1,129731.64,178123.86,0,0,2,1,0,32,33,0
7260,1,1,625,7,0,106957.28,134794.02,0,1,1,1,1,27,32,0
5524,1,1,717,4,1,0.0,167573.06,0,0,1,0,1,32,35,0
7133,1,1,707,8,0,88441.64,119903.2,0,1,1,1,1,47,48,1
8239,1,0,679,7,0,0.0,163757.29,0,1,2,0,1,37,40,0
5079,1,1,743,6,0,79388.33,193360.69,0,1,1,1,1,32,35,0
2241,0,0,785,6,0,127211.45,191961.83,1,0,1,1,0,32,33,0
9246,1,0,681,0,1,120549.29,175722.31,0,0,2,1,0,37,41,0
6937,0,0,592,2,1,84102.11,116385.24,0,0,2,1,1,27,31,0
5345,1,1,787,5,1,0.0,47307.9,0,0,2,0,0,22,25,0
3086,1,0,734,3,1,0.0,130805.54,0,0,1,0,0,52,54,1
3782,1,0,596,2,0,151027.56,170320.58,1,0,1,1,0,22,27,0
7123,1,0,527,10,0,131414.76,54947.51,0,1,1,1,0,42,46,0
1263,0,0,665,1,0,173432.55,116766.79,0,1,1,1,1,37,40,0
1849,0,0,518,8,0,141665.63,192776.64,1,0,1,1,1,32,35,0
132,1,0,795,9,0,130862.43,114935.21,1,0,1,1,1,32,33,0
1654,1,1,500,1,1,100374.58,118490.8,0,0,1,1,0,52,56,1
8340,0,0,695,0,1,0.0,140724.64,0,0,2,0,1,37,42,0
3233,1,0,559,5,1,68999.66,66879.27,0,0,2,1,1,32,34,0
6522,1,1,700,4,0,95853.39,192933.37,1,0,2,1,0,32,35,0
3722,1,0,731,9,1,152243.57,88783.59,0,0,1,1,1,37,41,0
5401,1,0,731,5,1,0.0,189528.72,0,0,2,0,0,27,30,0
8953,1,0,565,10,0,139756.12,165849.49,1,0,1,1,0,42,47,1
5974,1,1,672,5,1,153195.59,162763.01,0,0,1,1,1,32,37,0
4519,1,0,850,7,0,0.0,23237.25,0,1,2,0,0,27,29,0
1476,1,1,634,8,1,0.0,21760.96,0,0,1,0,0,22,26,0
155,1,0,614,6,1,0.0,109041.53,0,0,2,0,1,42,43,0
7711,1,0,506,3,1,0.0,144345.58,0,0,1,0,1,37,40,0
499,1,1,757,8,0,121581.56,127059.04,1,0,2,1,1,22,26,0
8789,1,0,743,1,0,146781.24,189307.7,1,0,1,1,0,32,35,0
1500,1,0,461,8,1,0.0,103349.74,0,0,1,0,1,27,28,0
9965,0,1,479,5,1,117593.48,113308.29,0,0,2,1,0,32,34,0
5041,0,1,829,7,0,0.0,178458.86,0,1,2,0,1,47,50,0
1780,1,1,703,2,1,0.0,108790.95,0,0,2,0,0,32,36,0
2559,1,0,727,8,0,119027.28,137903.54,1,0,2,1,1,27,30,0
4413,0,0,666,2,1,0.0,36371.27,0,0,2,0,0,37,40,0
3447,1,1,649,9,1,87374.88,247.36,0,0,2,1,1,32,37,0
8012,1,0,701,2,1,0.0,65765.22,0,0,2,0,1,32,35,0
8633,1,1,751,4,1,0.0,81442.6,0,0,2,0,1,37,42,0
9499,1,0,586,6,1,140900.97,67288.89,0,0,1,1,1,47,52,0
5645,1,0,738,8,0,100565.94,128799.86,0,1,1,1,1,32,37,0
8466,1,0,598,2,1,171178.25,137980.58,0,0,1,1,0,37,40,1
859,1,1,456,9,0,147506.25,135399.21,0,1,1,1,1,27,32,0
4794,1,0,788,6,1,0.0,25571.37,0,0,1,0,1,37,41,0
3553,1,0,833,3,1,0.0,1710.89,0,0,2,0,0,37,39,0
9364,1,1,634,3,0,0.0,19515.48,0,1,2,0,1,32,35,0
7993,1,0,685,7,1,0.0,103898.59,0,0,2,0,0,37,40,0
170,0,1,682,9,0,57929.81,53134.3,1,0,2,1,0,22,24,0
4245,0,1,540,1,0,91869.69,95421.0,1,0,1,1,1,62,64,0
2010,1,1,729,5,0,117837.43,104016.61,1,0,1,1,0,42,46,1
4630,1,1,850,8,0,98649.55,119174.88,1,0,1,1,0,47,49,1
9743,1,1,715,4,1,0.0,55043.93,0,0,2,0,1,42,45,0
5794,1,0,763,8,0,0.0,16725.53,0,1,2,0,0,27,32,0
2877,1,0,604,7,0,147285.52,57807.05,0,1,1,1,1,32,35,0
2278,1,0,732,6,1,0.0,65731.53,0,0,2,0,0,42,43,0
9170,0,0,766,6,1,0.0,147184.74,0,0,2,0,0,42,45,0
3744,1,0,655,6,0,130935.56,9241.83,1,0,1,1,0,27,32,1
6292,0,1,563,7,0,0.0,16319.56,0,1,2,0,0,22,24,0
2174,1,0,698,0,1,0.0,125962.02,0,0,2,0,1,42,46,0
8232,1,1,787,0,0,132217.45,20955.03,1,0,1,1,0,42,43,1
7642,1,1,797,9,1,0.0,24748.89,0,0,2,0,1,27,31,0
1486,0,0,475,10,1,0.0,122953.0,0,0,2,0,0,42,46,1
7974,1,1,592,7,0,124593.23,86079.67,1,0,1,1,0,27,31,0
6804,0,0,568,7,1,0.0,62370.67,0,0,2,0,0,42,44,1
6560,1,1,533,4,0,70362.52,104189.46,1,0,2,1,1,37,38,0
7662,1,1,612,2,0,115163.38,97677.52,1,0,1,1,1,42,44,1
1215,1,1,579,6,0,0.0,94993.04,0,1,1,0,0,32,33,1
3093,0,0,666,2,1,79589.43,4050.57,0,0,1,1,0,27,31,0
5840,1,1,594,0,0,152092.44,83508.93,1,0,2,1,1,37,40,0
715,1,0,650,3,0,86605.5,16649.31,0,1,3,1,0,22,25,1
88,1,1,729,9,1,0.0,151869.35,0,0,2,0,0,27,30,0
4253,1,1,452,7,0,153663.27,111868.23,1,0,1,1,0,32,33,0
3572,1,1,664,6,0,71142.77,122433.09,1,0,2,1,0,32,36,0
5889,1,0,443,3,1,138547.97,70196.23,0,0,1,1,1,52,54,1
4987,1,0,684,4,0,0.0,117038.96,0,1,1,0,0,32,36,0
2770,1,0,580,1,0,128218.47,125953.83,1,0,1,1,0,37,38,1
5848,0,0,517,4,1,0.0,172674.36,0,0,1,0,0,42,45,1
146,1,0,485,5,0,113157.22,54141.5,0,1,1,1,1,18,21,0
4997,1,1,500,9,0,160838.13,196261.64,1,0,2,1,0,42,44,0
4812,1,0,575,7,0,0.0,112507.63,0,1,2,0,0,22,26,0
8867,1,1,526,3,0,122726.56,46772.36,1,0,1,1,1,32,34,0
275,0,1,712,4,0,145605.44,93883.53,1,0,1,1,1,27,28,0
9381,0,1,627,1,1,94416.78,145299.5,0,0,1,1,1,67,70,0
9141,0,0,449,7,1,0.0,175743.92,0,0,2,0,0,18,21,0
1670,1,0,567,7,1,0.0,28690.9,0,0,2,0,1,32,37,0
8884,1,0,471,5,0,0.0,22356.97,0,1,2,0,1,27,28,0
9546,1,1,721,1,0,0.0,195940.96,0,1,1,0,1,52,57,0
2168,0,1,787,1,1,126588.81,62163.53,0,0,2,1,1,32,33,0
9072,1,1,435,3,0,151739.65,167461.5,1,0,1,1,0,42,44,0
3581,1,0,639,5,0,98635.77,199970.74,1,0,1,1,0,37,41,0
4814,0,1,517,3,0,0.0,12465.51,0,1,2,0,1,37,39,0
6186,1,1,699,6,0,147137.74,33687.9,1,0,1,1,1,32,36,0
4849,0,1,635,1,1,146766.72,164357.1,0,0,2,1,1,37,42,0
1600,0,0,670,1,1,115961.58,29483.87,0,0,2,1,1,37,42,0
6132,1,1,686,9,1,0.0,75246.21,0,0,3,0,1,57,60,1
5383,1,0,724,6,1,110054.45,86950.72,0,0,1,1,1,37,40,0
2721,0,0,726,8,0,123110.9,130113.78,0,1,3,1,1,52,56,1
3317,1,1,666,5,1,64646.7,128019.48,0,0,1,1,0,52,53,1
5378,1,1,642,1,1,160541.0,142223.94,0,0,2,1,1,67,72,0
534,1,1,543,10,0,59408.63,76773.53,0,1,1,1,0,32,35,0
8903,1,1,467,5,0,0.0,7415.96,0,1,2,0,1,37,39,0
2827,1,0,693,4,1,152341.55,9241.78,0,0,1,1,0,42,43,0
8768,1,1,552,10,1,0.0,12186.83,0,0,2,0,0,27,29,0
3669,0,0,666,2,0,122314.5,68574.88,1,0,1,1,0,42,44,1
7739,0,1,561,6,1,0.0,173680.39,0,0,2,0,0,32,33,0
9504,0,0,671,6,1,119769.77,66032.65,0,0,1,1,1,47,48,0
4568,1,0,554,4,0,0.0,135083.73,0,1,2,0,1,22,27,0
8824,0,0,675,1,0,133204.91,8270.06,0,1,1,1,1,47,50,0
6494,1,1,661,9,1,100107.99,83949.68,0,0,1,1,0,32,35,0
3081,1,1,468,3,0,0.0,170661.02,0,1,2,0,0,27,28,0
6735,0,0,619,0,1,0.0,60810.64,0,0,3,0,0,52,55,1
1100,1,1,494,7,0,0.0,6203.66,0,1,2,0,1,37,38,0
9651,1,1,834,5,0,0.0,66285.18,0,1,2,0,0,32,33,0
689,1,0,625,7,1,136294.97,38867.46,0,0,1,1,0,47,51,1
3132,0,0,648,3,0,126935.98,57995.74,1,0,2,1,1,37,39,0
6715,1,0,825,3,1,146053.66,138344.7,0,0,1,1,1,32,36,0
5972,1,1,805,5,0,0.0,21928.81,0,1,2,0,0,32,37,0
9754,1,1,656,7,0,153545.11,186574.68,1,0,1,1,1,67,68,0
6762,1,0,573,4,1,0.0,157549.6,0,0,2,0,1,22,27,0
2679,1,0,819,10,1,0.0,30498.7,0,0,2,0,0,37,38,0
8920,1,1,673,8,1,121240.76,116969.73,0,0,1,1,0,27,32,0
744,0,0,611,2,1,88915.37,161435.02,0,0,3,1,0,47,49,1
5669,0,1,667,7,1,0.0,108348.94,0,0,1,0,1,37,42,1
8904,1,1,520,9,1,105387.89,25059.06,0,0,1,1,1,32,35,0
6338,1,0,730,1,0,103960.38,193650.16,0,1,1,1,1,42,43,0
2500,0,0,614,8,1,75150.34,131766.67,0,0,4,1,1,32,37,1
7274,1,1,660,6,0,109869.32,154641.91,0,1,1,1,1,37,38,0
9759,1,0,556,4,0,125890.72,74854.97,1,0,1,1,1,42,43,0
7017,1,1,741,1,0,78737.61,13018.96,0,1,1,1,1,47,50,0
8418,1,0,630,5,1,0.0,182612.38,0,0,2,0,0,22,26,0
3312,1,1,513,3,0,98903.06,81251.24,0,1,1,1,1,67,72,0
879,1,0,574,3,1,134348.57,63163.99,0,0,1,1,0,32,33,0
6521,1,0,686,10,1,0.0,133086.45,0,0,1,0,0,37,41,0
93,1,0,524,10,1,0.0,109614.57,0,0,2,0,0,32,36,0
3266,1,0,422,2,1,0.0,102655.31,0,0,2,0,0,32,33,0
8276,0,0,610,5,0,116886.59,107973.44,0,1,1,1,0,42,46,0
4562,0,1,562,4,0,127237.25,143317.42,1,0,2,1,1,27,31,0
2144,1,1,819,9,1,122334.26,181507.44,0,0,2,1,1,37,38,0
2478,1,0,512,8,1,145150.28,64869.32,0,0,1,1,0,37,41,1
1325,1,1,687,2,0,142721.52,153605.75,1,0,1,1,1,22,26,0
9760,1,0,627,2,1,0.0,125451.01,0,0,2,0,0,22,27,0
3276,0,1,658,3,1,0.0,173948.4,0,0,2,0,1,22,25,0
6829,1,1,707,9,0,162691.16,94912.78,1,0,2,1,0,32,34,0
9415,1,0,544,9,0,0.0,125692.07,0,1,1,0,0,52,53,1
9931,0,1,425,9,0,166776.6,172646.88,1,0,2,1,1,37,40,0
9934,0,0,797,8,1,0.0,162668.33,0,0,1,0,0,42,46,0
3969,0,1,649,4,0,95001.33,123202.99,1,0,1,1,1,37,40,0
4196,0,0,626,2,0,103108.8,166475.44,1,0,1,1,1,42,47,1
8127,1,1,729,6,0,127415.85,184977.2,1,0,1,1,1,37,39,1
5909,1,0,749,9,0,66582.81,78753.12,0,1,1,1,0,42,46,1
3120,0,0,680,5,0,143139.87,47795.43,1,0,1,1,0,47,51,1
9375,1,0,658,5,0,145553.07,31484.76,0,1,1,1,1,27,32,0
2560,1,0,567,2,0,105222.86,93795.86,1,0,2,1,0,37,40,0
8548,0,1,689,2,0,118812.5,31121.42,1,0,2,1,0,42,47,0
9469,1,0,613,9,0,142765.24,34749.65,1,0,2,1,0,42,45,0
9293,1,0,461,1,0,186445.31,196767.83,1,0,2,1,1,72,74,0
5189,1,1,663,4,0,0.0,101371.05,0,1,3,0,0,27,30,0
1880,0,1,579,9,1,0.0,139048.0,0,0,1,0,1,27,31,0
355,1,0,613,1,1,187841.99,147224.27,0,0,2,1,1,42,45,0
9670,1,1,674,3,1,0.0,158049.9,0,0,1,0,0,32,37,0
618,1,0,612,8,0,140745.33,193437.89,1,0,1,1,0,57,62,1
6415,0,0,618,2,1,125682.79,57762.0,0,0,1,1,0,18,21,0
1176,1,1,719,5,0,0.0,145759.7,0,1,2,0,0,37,39,0
1581,0,0,721,6,1,118273.83,3086.89,0,0,1,1,1,32,35,0
8745,1,0,664,5,0,127421.78,108876.75,1,0,2,1,0,47,49,1
1018,1,1,778,7,0,139706.31,63337.19,1,0,1,1,0,37,41,0
1321,1,0,687,7,1,0.0,177624.01,0,0,2,0,1,42,47,0
1737,1,0,633,0,0,138577.34,193362.99,1,0,1,1,0,27,29,0
9231,1,1,582,8,0,121309.17,28750.67,1,0,2,1,1,32,35,0
2380,0,1,624,9,1,74681.9,31231.35,0,0,2,1,0,22,26,0
5338,0,0,815,5,0,0.0,38941.44,0,1,3,0,0,52,57,1
2297,0,1,749,9,0,110022.74,135655.29,1,0,1,1,1,42,47,1
5175,1,1,791,7,1,0.0,96734.46,0,0,2,0,0,32,34,0
854,1,0,653,6,1,0.0,7330.59,0,0,2,0,1,42,43,0
6404,1,1,850,0,0,98710.89,83617.17,1,0,1,1,1,52,55,1
1804,0,0,577,1,1,180530.51,123454.62,0,0,1,1,0,22,26,0
4210,1,1,682,9,1,0.0,153356.8,0,0,1,0,0,52,55,1
9973,1,1,758,4,1,155739.76,171552.02,0,0,1,1,0,22,26,0
2158,1,0,744,3,1,0.0,189016.14,0,0,2,0,1,42,44,0
8651,1,1,637,1,1,0.0,91291.2,0,0,2,0,0,22,27,0
9451,1,1,666,2,0,124125.26,81884.8,1,0,1,1,0,32,33,0
2446,1,0,665,5,1,67816.72,29641.58,0,0,1,1,1,32,34,0
448,1,1,501,4,1,125832.2,100433.83,0,0,1,1,1,37,40,0
6603,1,0,761,1,0,120530.13,109394.62,1,0,2,1,0,37,38,0
5232,1,1,822,6,1,128289.7,9149.96,0,0,3,1,0,37,38,1
7654,0,0,535,5,0,122924.75,62390.59,0,1,1,1,0,27,30,1
8963,0,1,687,0,1,144450.58,137276.83,0,0,1,1,1,37,38,0
7764,1,0,614,1,0,44054.84,73329.08,0,1,1,1,1,32,36,0
1944,0,1,728,6,0,152182.83,161203.6,1,0,1,1,0,37,39,0
2779,1,0,604,10,0,0.0,129984.2,0,1,2,0,1,67,71,0
9621,0,1,561,4,0,101470.29,88838.14,0,1,1,1,1,32,37,0
4818,1,1,640,7,1,0.0,131097.9,0,0,2,0,1,27,28,0
2523,0,1,558,1,1,0.0,111687.57,0,0,2,0,0,32,35,0
4705,1,0,588,0,1,0.0,155485.24,0,0,2,0,1,32,35,0
642,1,0,706,5,1,112564.62,42334.38,0,0,1,1,0,27,29,0
3826,1,1,548,8,0,0.0,16989.77,0,1,1,0,0,42,44,0
5781,1,0,604,10,0,166031.45,98293.14,1,0,1,1,0,37,42,0
3167,0,1,555,4,0,119817.33,43507.1,1,0,1,1,1,57,62,1
7223,1,1,744,4,0,95161.75,19409.77,0,1,1,1,0,37,39,0
9905,1,0,690,10,0,91760.11,135784.94,0,1,1,1,1,32,36,0
5800,1,0,625,3,1,0.0,184474.15,0,0,1,0,1,42,45,1
9908,1,0,481,10,1,0.0,145215.96,0,0,2,0,0,27,28,0
4490,1,0,602,8,1,0.0,152843.53,0,0,2,0,1,32,35,0
800,0,0,601,9,0,133636.16,103315.74,1,0,1,1,1,37,42,0
3000,0,1,525,1,1,112833.35,175178.56,0,0,1,1,1,32,33,0
7105,0,1,577,4,0,89015.61,135227.23,0,1,1,1,1,37,41,0
4777,1,1,767,7,0,0.0,24734.25,0,1,2,0,1,32,37,0
3756,0,1,744,1,1,0.0,82422.97,0,0,1,0,0,27,29,0
1427,1,0,591,4,1,150500.64,14928.8,0,0,1,1,0,37,39,0
74,1,0,604,5,0,157780.84,58426.81,1,0,2,1,1,22,25,0
3531,1,0,453,5,0,0.0,83008.49,0,1,3,0,0,37,42,1
3800,1,0,458,5,0,166492.48,135287.74,0,1,1,1,0,32,35,0
6328,1,0,667,3,0,121542.57,186841.71,0,1,2,1,1,32,36,0
3198,0,1,599,4,0,0.0,13210.56,0,1,2,0,0,32,36,0
1614,1,1,739,3,0,59385.98,105533.96,1,0,2,1,1,27,29,0
2925,1,0,499,6,0,148051.52,118623.94,1,0,1,1,0,27,29,0
4761,1,1,850,1,1,76914.21,174183.44,0,0,1,1,0,37,40,0
2959,0,1,589,2,1,0.0,98320.27,0,0,2,0,1,27,29,0
8872,1,0,466,3,1,0.0,193984.6,0,0,1,0,0,27,30,0
5771,1,1,631,8,1,100654.8,171587.9,0,0,1,1,0,47,51,0
3370,1,0,703,8,1,190566.65,79997.14,0,0,1,1,1,32,33,0
1459,1,1,465,2,1,78247.31,10472.31,0,0,2,1,1,22,25,0
6302,1,0,766,6,0,97652.96,127332.33,1,0,1,1,0,42,45,0
893,1,1,577,9,1,0.0,74077.91,0,0,1,0,0,37,42,0
9957,1,0,520,10,1,85216.61,117369.52,0,0,1,1,0,42,46,1
3052,1,1,762,1,1,102520.37,170195.4,0,0,1,1,1,52,53,0
818,0,0,580,2,0,123331.36,103516.08,1,0,1,1,0,37,42,1
2248,0,0,595,2,0,138878.81,112269.67,1,0,1,1,1,37,41,0
9555,1,0,779,3,1,46388.16,127939.26,0,0,3,1,0,27,29,1
3624,1,1,695,6,0,125552.96,105291.26,1,0,1,1,0,22,27,0
